,Unnamed: 0,participant,block,trial,direction,start_pos,start_pos_deg,t_start,t_end,stop_pos,stop_pos_deg,pos_pressed,pos_pressed_deg,error,error_deg,rt
127,127,P24,10,4,1,-450.0,-12.60412912808349,1193.652390694,1193.6358553609998,0.0,0.0,-105.0,-2.940963463219481,-105.0,-2.940963463219481,-0.6800115040002765
128,128,P24,10,7,1,-450.0,-12.60412912808349,1199.602646453,1199.95265224,126.0,3.5291561558633773,-40.0,-1.1203670336074214,-166.0,-4.649523189470799,-0.4967964309998933
129,129,P24,10,1,1,-450.0,-12.60412912808349,0.0,1205.3861131509998,-126.0,-3.5291561558633773,-149.0,-4.173367200187644,-23.0,-0.6442110443242672,-0.3806142290002299
131,131,P24,10,6,1,-450.0,-12.60412912808349,1216.8528146560002,1217.0863295,84.0,2.3527707705755847,-47.0,-1.31643126448872,-131.0,-3.6692020350643046,-0.3296287030000258
133,133,P24,10,5,1,-450.0,-12.60412912808349,1227.819803984,1227.936421087,42.0,1.1763853852877924,-60.0,-1.680550550411132,-102.0,-2.856935935698924,-0.2130808580002394
136,136,P24,10,3,1,-450.0,-12.60412912808349,0.0,1244.237072641,-42.0,-1.1763853852877924,-121.0,-3.389110276662449,-79.0,-2.212724891374657,-1.0630103560001771
141,141,P24,11,1,1,-450.0,-12.60412912808349,0.0,1336.554953373,-126.0,-3.5291561558633773,-123.0,-3.4451286283428204,3.0,0.0840275275205566,-0.312840769000104
144,144,P24,11,5,1,-450.0,-12.60412912808349,1353.6391958509998,1353.7555414919998,42.0,1.1763853852877924,-102.0,-2.856935935698924,-144.0,-4.033321320986716,-0.3296534040002825
145,145,P24,11,4,1,-450.0,-12.60412912808349,1359.389556557,1359.37255148,0.0,0.0,-121.0,-3.389110276662449,-121.0,-3.389110276662449,-1.3463729860002331
146,146,P24,11,6,1,-450.0,-12.60412912808349,1366.0231360449998,1366.256390862,84.0,2.3527707705755847,-95.0,-2.660871704817626,-179.0,-5.01364247539321,-0.8952675620000718
147,147,P24,11,3,1,-450.0,-12.60412912808349,0.0,1372.338850059,-42.0,-1.1763853852877924,-109.0,-3.053000166580223,-67.0,-1.8766147812924308,-0.9629453790000752
148,148,P24,11,2,1,-450.0,-12.60412912808349,0.0,1378.372305794,-84.0,-2.3527707705755847,-126.0,-3.5291561558633773,-42.0,-1.1763853852877924,-0.629921405999994
149,149,P24,11,7,1,-450.0,-12.60412912808349,1384.3055649839998,1384.6555416380002,126.0,3.5291561558633773,-84.0,-2.3527707705755847,-210.0,-5.881926926438962,-0.1798671709998416
154,154,P24,12,3,1,-450.0,-12.60412912808349,0.0,1425.922934501,-42.0,-1.1763853852877924,-81.0,-2.2687432430550283,-39.0,-1.0923578577672357,-0.5299034460001621
155,155,P24,12,2,1,-450.0,-12.60412912808349,0.0,1431.506141412,-84.0,-2.3527707705755847,-128.0,-3.585174507543748,-44.0,-1.2324037369681633,-1.0638577550000718
157,157,P24,12,1,1,-450.0,-12.60412912808349,0.0,1443.3900818890002,-126.0,-3.5291561558633773,-135.0,-3.781238738425047,-9.0,-0.2520825825616697,-0.4304420159999154
158,158,P24,12,7,1,-450.0,-12.60412912808349,1449.123755861,1449.473664426,126.0,3.5291561558633773,-70.0,-1.9606423088129872,-196.0,-5.4897984646763645,-0.6627810159998262
159,159,P24,12,6,1,-450.0,-12.60412912808349,1455.440478436,1455.673767758,84.0,2.3527707705755847,-81.0,-2.2687432430550283,-165.0,-4.6215140136306125,-1.1631733610001902
160,160,P24,12,5,1,-450.0,-12.60412912808349,1462.140765882,1462.2578107190002,42.0,1.1763853852877924,-85.0,-2.38077994641577,-127.0,-3.5571653317035623,-0.5301669599998604
161,161,P24,12,4,1,-450.0,-12.60412912808349,1468.091407495,1468.07467843,0.0,0.0,-40.0,-1.1203670336074214,-40.0,-1.1203670336074214,-0.6464929790001861
1,1,P25,1,4,1,-450.0,-12.60412912808349,113.897515173001,113.88034909199996,0.0,0.0,-4.0,-0.1120367033607421,-4.0,-0.1120367033607421,-0.2570125210004335
3,3,P25,1,7,1,-450.0,-12.60412912808349,125.16810476200044,125.5182617190003,126.0,3.5291561558633773,41.0,1.1483762094476069,-85.0,-2.38077994641577,-0.1367048179999983
4,4,P25,1,6,1,-450.0,-12.60412912808349,131.16855103300077,131.40211356300097,84.0,2.3527707705755847,34.0,0.952311978566308,-50.0,-1.4004587920092766,0.3310445340011938
6,6,P25,1,3,1,-450.0,-12.60412912808349,0.0,142.16889492200062,-42.0,-1.1763853852877924,-81.0,-2.2687432430550283,-39.0,-1.0923578577672357,0.0303775320007844
8,8,P25,1,1,1,-450.0,-12.60412912808349,0.0,152.23548113300058,-126.0,-3.5291561558633773,-150.0,-4.201376376027829,-24.0,-0.6722202201644528,-0.1854091820005123
12,12,P25,1,2,1,-450.0,-12.60412912808349,0.0,173.08547622900005,-84.0,-2.3527707705755847,-141.0,-3.94929379346616,-57.0,-1.5965230228905751,0.0306868989991926
13,13,P25,1,5,1,-450.0,-12.60412912808349,178.56889454500015,178.68555988400112,42.0,1.1763853852877924,-35.0,-0.9803211544064936,-77.0,-2.156706539694286,0.2464956040003016
15,15,P25,2,5,1,-450.0,-12.60412912808349,227.2029107979997,227.3195539139997,42.0,1.1763853852877924,-28.0,-0.7842569235251949,-70.0,-1.9606423088129872,0.3136311589987599
16,16,P25,2,4,1,-450.0,-12.60412912808349,232.50343370700105,232.48678155299967,0.0,0.0,-82.0,-2.2967524188952138,-82.0,-2.2967524188952138,0.2306734379999397
18,18,P25,2,2,1,-450.0,-12.60412912808349,0.0,242.3541148690001,-84.0,-2.3527707705755847,-121.0,-3.389110276662449,-37.0,-1.0363395060868643,0.2644804219999059
22,22,P25,2,6,1,-450.0,-12.60412912808349,264.00346543700107,264.23681422700065,84.0,2.3527707705755847,-28.0,-0.7842569235251949,-112.0,-3.13702769410078,0.1303254459999152
23,23,P25,2,7,1,-450.0,-12.60412912808349,269.6037720250006,269.9537274169997,126.0,3.5291561558633773,12.0,0.3361101100822264,-114.0,-3.1930460457811503,0.1636049319986341
25,25,P25,2,1,1,-450.0,-12.60412912808349,0.0,280.5538399220004,-126.0,-3.5291561558633773,-157.0,-4.397440606909128,-31.0,-0.8682844510457515,-0.0201110710004286
26,26,P25,2,3,1,-450.0,-12.60412912808349,0.0,285.95396491300016,-42.0,-1.1763853852877924,-113.0,-3.165036869940965,-71.0,-1.9886514846531724,0.1470673349995195
28,28,P25,3,7,1,-450.0,-12.60412912808349,310.22110315400096,310.5709392110002,126.0,3.5291561558633773,9.0,0.2520825825616697,-117.0,-3.2770735733017067,0.2467437310006062
31,31,P25,3,4,1,-450.0,-12.60412912808349,326.8712878820006,326.85465911699976,0.0,0.0,-70.0,-1.9606423088129872,-70.0,-1.9606423088129872,0.1474230160001752
33,33,P25,3,6,1,-450.0,-12.60412912808349,337.3387090870001,337.571876289001,84.0,2.3527707705755847,-38.0,-1.06434868192705,-122.0,-3.417119452502635,0.3142120100001193
34,34,P25,3,5,1,-450.0,-12.60412912808349,342.7556577040013,342.8725531600012,42.0,1.1763853852877924,-39.0,-1.0923578577672357,-81.0,-2.2687432430550283,-0.0353297689998726
37,37,P25,3,2,1,-450.0,-12.60412912808349,0.0,358.90582628500124,-84.0,-2.3527707705755847,-107.0,-2.996981814899852,-23.0,-0.6442110443242672,0.1148996179999812
38,38,P25,3,3,1,-450.0,-12.60412912808349,0.0,364.17191508,-42.0,-1.1763853852877924,-116.0,-3.249064397461521,-74.0,-2.072679012173729,0.0971294739993027
39,39,P25,3,1,1,-450.0,-12.60412912808349,0.0,369.2220998720004,-126.0,-3.5291561558633773,-153.0,-4.285403903548386,-27.0,-0.7562477476850094,-0.2534137540005758
42,42,P25,4,7,1,-450.0,-12.60412912808349,397.4724237930004,397.8224646280014,126.0,3.5291561558633773,-23.0,-0.6442110443242672,-149.0,-4.173367200187644,0.0136483120004413
43,43,P25,4,4,1,-450.0,-12.60412912808349,403.2892488720008,403.2725360719997,0.0,0.0,-93.0,-2.6048533531372544,-93.0,-2.6048533531372544,0.196406005999961
45,45,P25,4,5,1,-450.0,-12.60412912808349,414.2561440490008,414.3727651200006,42.0,1.1763853852877924,-34.0,-0.952311978566308,-76.0,-2.1286973638541,0.2308327760001702
47,47,P25,4,3,1,-450.0,-12.60412912808349,0.0,424.7559770740008,-42.0,-1.1763853852877924,-125.0,-3.501146980023192,-83.0,-2.3247615947353992,0.097269502999552
51,51,P25,4,6,1,-450.0,-12.60412912808349,445.99057884600006,446.2236623130011,84.0,2.3527707705755847,-45.0,-1.2604129128083488,-129.0,-3.613183683383933,0.130976536000162
52,52,P25,4,1,1,-450.0,-12.60412912808349,0.0,451.2405240250009,-126.0,-3.5291561558633773,-149.0,-4.173367200187644,-23.0,-0.6442110443242672,0.0471210260002408
55,55,P25,4,2,1,-450.0,-12.60412912808349,0.0,466.9734728550011,-84.0,-2.3527707705755847,-132.0,-3.6972112109044906,-48.0,-1.3444404403289056,0.2633686270000908
58,58,P25,5,7,1,-450.0,-12.60412912808349,497.9572191719999,498.307391245,126.0,3.5291561558633773,-6.0,-0.1680550550411132,-132.0,-3.6972112109044906,0.1972607930001686
60,60,P25,5,1,1,-450.0,-12.60412912808349,0.0,508.3742412570009,-126.0,-3.5291561558633773,-159.0,-4.453458958589499,-33.0,-0.9243028027261226,0.330044975000419
62,62,P25,5,2,1,-450.0,-12.60412912808349,0.0,518.2410659440011,-84.0,-2.3527707705755847,-137.0,-3.8372570901054175,-53.0,-1.4844863195298332,0.2132635870002559
63,63,P25,5,5,1,-450.0,-12.60412912808349,523.5078792630011,523.6245116570008,42.0,1.1763853852877924,-49.0,-1.3724496161690911,-91.0,-2.5488350014568835,0.1635712890001741
64,64,P25,5,4,1,-450.0,-12.60412912808349,528.9412018910007,528.9247233229999,0.0,0.0,-47.0,-1.31643126448872,-47.0,-1.31643126448872,0.1806868049989134
65,65,P25,5,6,1,-450.0,-12.60412912808349,534.2414772829998,534.4748399670007,84.0,2.3527707705755847,-39.0,-1.0923578577672357,-123.0,-3.4451286283428204,0.1306754710003588
69,69,P25,5,3,1,-450.0,-12.60412912808349,0.0,555.9425095070001,-42.0,-1.1763853852877924,-72.0,-2.016660660493358,-30.0,-0.840275275205566,0.2976851129988063
72,72,P25,6,2,1,-450.0,-12.60412912808349,0.0,585.1752600489999,-84.0,-2.3527707705755847,-148.0,-4.145358024347458,-64.0,-1.792587253771874,0.0801475459993525
74,74,P25,6,6,1,-450.0,-12.60412912808349,595.5420776760002,595.7756876580006,84.0,2.3527707705755847,-18.0,-0.5041651651233395,-102.0,-2.856935935698924,0.24683954899956
75,75,P25,6,5,1,-450.0,-12.60412912808349,601.0091928840011,601.1257803930002,42.0,1.1763853852877924,-36.0,-1.008330330246679,-78.0,-2.1847157155344714,-0.0197878210001363
76,76,P25,6,3,1,-450.0,-12.60412912808349,0.0,606.50918232,-42.0,-1.1763853852877924,-118.0,-3.305082749141893,-76.0,-2.1286973638541,0.1469090459995641
77,77,P25,6,4,1,-450.0,-12.60412912808349,611.8425126010006,611.825639820001,0.0,0.0,-82.0,-2.2967524188952138,-82.0,-2.2967524188952138,0.0135532210006203
78,78,P25,6,7,1,-450.0,-12.60412912808349,617.292544752001,617.642692079,126.0,3.5291561558633773,-24.0,-0.6722202201644528,-150.0,-4.201376376027829,0.0634525320001557
79,79,P25,6,1,1,-450.0,-12.60412912808349,0.0,622.7093831530001,-126.0,-3.5291561558633773,-149.0,-4.173367200187644,-23.0,-0.6442110443242672,0.1134137970002484
86,86,P25,7,6,1,-450.0,-12.60412912808349,673.4275535830002,673.6601621610007,84.0,2.3527707705755847,-6.0,-0.1680550550411132,-90.0,-2.520825825616697,0.230441879000864
88,88,P25,7,5,1,-450.0,-12.60412912808349,684.1768526240012,684.293695751001,42.0,1.1763853852877924,-41.0,-1.1483762094476069,-83.0,-2.3247615947353992,0.1301484870000422
89,89,P25,7,1,1,-450.0,-12.60412912808349,0.0,689.3104783520012,-126.0,-3.5291561558633773,-159.0,-4.453458958589499,-33.0,-0.9243028027261226,-0.0523881709996203
90,90,P25,7,7,1,-450.0,-12.60412912808349,694.8605535930001,695.210498587001,126.0,3.5291561558633773,-17.0,-0.476155989283154,-143.0,-4.005312145146531,0.1803835270002309
94,94,P25,7,2,1,-450.0,-12.60412912808349,0.0,716.3774790520001,-84.0,-2.3527707705755847,-144.0,-4.033321320986716,-60.0,-1.680550550411132,0.0469799599995894
95,95,P25,7,3,1,-450.0,-12.60412912808349,0.0,721.6943692540008,-42.0,-1.1763853852877924,-109.0,-3.053000166580223,-67.0,-1.8766147812924308,0.3132518200000049
96,96,P25,7,4,1,-450.0,-12.60412912808349,726.8610368070003,726.8445135849997,0.0,0.0,-77.0,-2.156706539694286,-77.0,-2.156706539694286,0.1471843989984336
98,98,P25,8,7,1,-450.0,-12.60412912808349,758.3789474200003,758.7284894010008,126.0,3.5291561558633773,-5.0,-0.1400458792009276,-131.0,-3.6692020350643046,0.0305531499998323
99,99,P25,8,2,1,-450.0,-12.60412912808349,0.0,763.9620461940012,-84.0,-2.3527707705755847,-127.0,-3.5571653317035623,-43.0,-1.2043945611279778,0.2306679560006159
100,100,P25,8,4,1,-450.0,-12.60412912808349,769.2292679600014,769.2126237129996,0.0,0.0,-98.0,-2.7448992323381822,-98.0,-2.7448992323381822,0.2142095429990149
103,103,P25,8,5,1,-450.0,-12.60412912808349,784.8618166249998,784.9787247220011,42.0,1.1763853852877924,-64.0,-1.792587253771874,-106.0,-2.9689726390596665,0.1143886780009779
109,109,P25,8,1,1,-450.0,-12.60412912808349,0.0,815.8957428940012,-126.0,-3.5291561558633773,-147.0,-4.117348848507273,-21.0,-0.5881926926438962,0.3137265860004845
110,110,P25,8,6,1,-450.0,-12.60412912808349,821.0625719769996,821.2955901090008,84.0,2.3527707705755847,-52.0,-1.4564771436896478,-136.0,-3.809247914265233,0.3466401509995194
111,111,P25,8,3,1,-450.0,-12.60412912808349,0.0,826.3127236130003,-42.0,-1.1763853852877924,-116.0,-3.249064397461521,-74.0,-2.072679012173729,0.280433214000368
112,112,P25,9,2,1,-450.0,-12.60412912808349,0.0,845.112769577001,-84.0,-2.3527707705755847,-116.0,-3.249064397461521,-32.0,-0.896293626885937,0.3639884700005495
113,113,P25,9,6,1,-450.0,-12.60412912808349,850.2462103859998,850.4796688670012,84.0,2.3527707705755847,-64.0,-1.792587253771874,-148.0,-4.145358024347458,0.1969525360000261
116,116,P25,9,1,1,-450.0,-12.60412912808349,0.0,865.5970131770009,-126.0,-3.5291561558633773,-155.0,-4.341422255228757,-29.0,-0.8122660993653803,-0.2357117929986998
117,117,P25,9,4,1,-450.0,-12.60412912808349,871.3307018440009,871.3139874629996,0.0,0.0,-86.0,-2.408789122255956,-86.0,-2.408789122255956,0.1140966909988492
122,122,P25,9,7,1,-450.0,-12.60412912808349,897.4968213160009,897.8470061520002,126.0,3.5291561558633773,-29.0,-0.8122660993653803,-155.0,-4.341422255228757,0.2473100539991719
124,124,P25,9,3,1,-450.0,-12.60412912808349,0.0,908.2638580670008,-42.0,-1.1763853852877924,-118.0,-3.305082749141893,-76.0,-2.1286973638541,0.4136186270006874
125,125,P25,9,5,1,-450.0,-12.60412912808349,913.3470824280012,913.4639167599998,42.0,1.1763853852877924,-73.0,-2.044669836333544,-115.0,-3.221055221621336,0.2638331130001461
126,126,P25,10,5,1,-450.0,-12.60412912808349,930.8809724670008,930.9974986240012,42.0,1.1763853852877924,-54.0,-1.5124954953700187,-96.0,-2.6888808806578117,-0.0201744659989344
127,127,P25,10,4,1,-450.0,-12.60412912808349,936.4976403960007,936.480894765,0.0,0.0,-86.0,-2.408789122255956,-86.0,-2.408789122255956,0.1969675029995414
129,129,P25,10,7,1,-450.0,-12.60412912808349,946.581108274,946.9312781040009,126.0,3.5291561558633773,-38.0,-1.06434868192705,-164.0,-4.593504837790428,0.3473164990009536
130,130,P25,10,3,1,-450.0,-12.60412912808349,0.0,951.9643317640002,-42.0,-1.1763853852877924,-89.0,-2.492816649776512,-47.0,-1.31643126448872,0.396751944999778
132,132,P25,10,1,1,-450.0,-12.60412912808349,0.0,961.781482663,-126.0,-3.5291561558633773,-150.0,-4.201376376027829,-24.0,-0.6722202201644528,0.2302727490005054
138,138,P25,10,2,1,-450.0,-12.60412912808349,0.0,993.5816563490008,-84.0,-2.3527707705755847,-132.0,-3.6972112109044906,-48.0,-1.3444404403289056,0.3303332270006649
139,139,P25,10,6,1,-450.0,-12.60412912808349,998.748685765,998.9817051280006,84.0,2.3527707705755847,-33.0,-0.9243028027261226,-117.0,-3.2770735733017067,0.1972240420000162
140,140,P25,11,4,1,-450.0,-12.60412912808349,1017.3155384479996,1017.2989153580002,0.0,0.0,-96.0,-2.6888808806578117,-96.0,-2.6888808806578117,0.1637502630001108
142,142,P25,11,6,1,-450.0,-12.60412912808349,1028.115643168001,1028.3488509790004,84.0,2.3527707705755847,-23.0,-0.6442110443242672,-107.0,-2.996981814899852,0.2798585670007014
144,144,P25,11,3,1,-450.0,-12.60412912808349,0.0,1038.832476185,-42.0,-1.1763853852877924,-89.0,-2.492816649776512,-47.0,-1.31643126448872,0.3633831389997795
148,148,P25,11,5,1,-450.0,-12.60412912808349,1059.6663770659998,1059.7828301860009,42.0,1.1763853852877924,-44.0,-1.2324037369681633,-86.0,-2.408789122255956,0.263565205001214
150,150,P25,11,2,1,-450.0,-12.60412912808349,0.0,1069.800121928001,-84.0,-2.3527707705755847,-114.0,-3.1930460457811503,-30.0,-0.840275275205566,0.2642437970007449
151,151,P25,11,1,1,-450.0,-12.60412912808349,0.0,1074.683547425,-126.0,-3.5291561558633773,-149.0,-4.173367200187644,-23.0,-0.6442110443242672,0.0641971539989754
153,153,P25,11,7,1,-450.0,-12.60412912808349,1085.3009845830002,1085.6508010790003,126.0,3.5291561558633773,-54.0,-1.5124954953700187,-180.0,-5.041651651233395,0.2808544170002278
155,155,P25,12,6,1,-450.0,-12.60412912808349,1109.5502766299996,1109.7834088340005,84.0,2.3527707705755847,-22.0,-0.6162018684840816,-106.0,-2.9689726390596665,0.1635771719993499
156,156,P25,12,3,1,-450.0,-12.60412912808349,0.0,1115.000286982,-42.0,-1.1763853852877924,-88.0,-2.4648074739363266,-46.0,-1.2884220886485345,0.2639207889988029
158,158,P25,12,5,1,-450.0,-12.60412912808349,1125.317051068001,1125.4336905300006,42.0,1.1763853852877924,-59.0,-1.6525413745709463,-101.0,-2.828926759858738,-0.0701126769999973
163,163,P25,12,4,1,-450.0,-12.60412912808349,1151.5508586390006,1151.534102697,0.0,0.0,-66.0,-1.8486056054522453,-66.0,-1.8486056054522453,0.0970766110003751
164,164,P25,12,7,1,-450.0,-12.60412912808349,1156.917797049,1157.2675765100012,126.0,3.5291561558633773,-37.0,-1.0363395060868643,-163.0,-4.565495661950242,0.063445028001297
165,165,P25,12,2,1,-450.0,-12.60412912808349,0.0,1162.4676927010005,-84.0,-2.3527707705755847,-114.0,-3.1930460457811503,-30.0,-0.840275275205566,0.1970774550009082
166,166,P25,12,1,1,-450.0,-12.60412912808349,0.0,1167.4177001040007,-126.0,-3.5291561558633773,-138.0,-3.8652662659456034,-12.0,-0.3361101100822264,0.1303659120003431
0,0,P26,1,2,1,-450.0,-12.60412912808349,0.0,106.2024744779992,-84.0,-2.3527707705755847,-66.0,-1.8486056054522453,18.0,0.5041651651233395,-2.1330896250037767
1,1,P26,1,4,1,-450.0,-12.60412912808349,113.6522015699993,113.63590843000202,0.0,0.0,-47.0,-1.31643126448872,-47.0,-1.31643126448872,-2.132850027999666
4,4,P26,1,7,1,-450.0,-12.60412912808349,133.4194049690013,133.76915698399898,126.0,3.5291561558633773,44.0,1.2324037369681633,-82.0,-2.2967524188952138,-1.8676306070010469
5,5,P26,1,3,1,-450.0,-12.60412912808349,0.0,140.81968673899974,-42.0,-1.1763853852877924,-101.0,-2.828926759858738,-59.0,-1.6525413745709463,-1.3168273560004309
6,6,P26,1,6,1,-450.0,-12.60412912808349,147.45299933600108,147.6863655390007,84.0,2.3527707705755847,7.0,0.1960642308812987,-77.0,-2.156706539694286,-1.0833785430004357
8,8,P26,1,1,1,-450.0,-12.60412912808349,0.0,160.11978742000065,-126.0,-3.5291561558633773,-128.0,-3.585174507543748,-2.0,-0.056018351680371,-0.6165652359995875
13,13,P26,1,5,1,-450.0,-12.60412912808349,189.10358353700207,189.22064542800217,42.0,1.1763853852877924,-37.0,-1.0363395060868643,-79.0,-2.212724891374657,-0.0828605659989989
14,14,P26,2,7,1,-450.0,-12.60412912808349,230.08774834500215,230.43773939400128,126.0,3.5291561558633773,56.0,1.56851384705039,-70.0,-1.9606423088129872,-0.3499155329991481
18,18,P26,2,6,1,-450.0,-12.60412912808349,252.27158390399927,252.50499680999928,84.0,2.3527707705755847,55.0,1.5405046712102042,-29.0,-0.8122660993653803,-0.1495159410005726
19,19,P26,2,4,1,-450.0,-12.60412912808349,257.971520072002,257.95498100999976,0.0,0.0,-40.0,-1.1203670336074214,-40.0,-1.1203670336074214,-0.1826908250004635
22,22,P26,2,1,1,-450.0,-12.60412912808349,0.0,275.0558651400024,-126.0,-3.5291561558633773,-141.0,-3.94929379346616,-15.0,-0.420137637602783,-0.4490588449989445
23,23,P26,2,3,1,-450.0,-12.60412912808349,0.0,280.70599253600085,-42.0,-1.1763853852877924,-71.0,-1.9886514846531724,-29.0,-0.8122660993653803,-0.1329447400021308
24,24,P26,2,2,1,-450.0,-12.60412912808349,0.0,285.9230054139989,-84.0,-2.3527707705755847,-135.0,-3.781238738425047,-51.0,-1.4284679678494618,-0.3825690620033128
27,27,P26,2,5,1,-450.0,-12.60412912808349,303.2221270750015,303.33912640199924,42.0,1.1763853852877924,-40.0,-1.1203670336074214,-82.0,-2.2967524188952138,-0.782673068002623
28,28,P26,3,4,1,-450.0,-12.60412912808349,330.0729143030003,330.0560002860002,0.0,0.0,-67.0,-1.8766147812924308,-67.0,-1.8766147812924308,-0.2497253770015959
33,33,P26,3,5,1,-450.0,-12.60412912808349,357.8398944440014,357.9565784450024,42.0,1.1763853852877924,-14.0,-0.3921284617625974,-56.0,-1.56851384705039,-0.0828610429998661
34,34,P26,3,7,1,-450.0,-12.60412912808349,363.3565574070017,363.70680507,126.0,3.5291561558633773,46.0,1.2884220886485345,-80.0,-2.240734067214843,-0.7668304350008839
36,36,P26,3,1,1,-450.0,-12.60412912808349,0.0,375.67375311700016,-126.0,-3.5291561558633773,-133.0,-3.725220386744676,-7.0,-0.1960642308812987,-0.0995468480032286
37,37,P26,3,2,1,-450.0,-12.60412912808349,0.0,380.857637592002,-84.0,-2.3527707705755847,-136.0,-3.809247914265233,-52.0,-1.4564771436896478,-0.716073255000083
38,38,P26,3,3,1,-450.0,-12.60412912808349,0.0,386.77466062000167,-42.0,-1.1763853852877924,-108.0,-3.0249909907400374,-66.0,-1.8486056054522453,-0.499789913999848
40,40,P26,3,6,1,-450.0,-12.60412912808349,398.9573161570006,399.1910487940004,84.0,2.3527707705755847,-28.0,-0.7842569235251949,-112.0,-3.13702769410078,-0.2494449280020489
43,43,P26,4,6,1,-450.0,-12.60412912808349,430.9244226939991,431.1578184579994,84.0,2.3527707705755847,15.0,0.420137637602783,-69.0,-1.9326331329728017,-0.4502410800014331
44,44,P26,4,1,1,-450.0,-12.60412912808349,0.0,436.55786255800194,-126.0,-3.5291561558633773,-144.0,-4.033321320986716,-18.0,-0.5041651651233395,-0.4666074390006542
47,47,P26,4,3,1,-450.0,-12.60412912808349,0.0,453.20840059400143,-42.0,-1.1763853852877924,-141.0,-3.94929379346616,-99.0,-2.772908408178368,-0.3831454159990244
49,49,P26,4,4,1,-450.0,-12.60412912808349,464.7546563950018,464.73758899400127,0.0,0.0,-90.0,-2.520825825616697,-90.0,-2.520825825616697,-0.2711620049994963
51,51,P26,4,2,1,-450.0,-12.60412912808349,0.0,475.6916918509996,-84.0,-2.3527707705755847,-121.0,-3.389110276662449,-37.0,-1.0363395060868643,-0.4672042090023751
52,52,P26,4,7,1,-450.0,-12.60412912808349,481.4759208210016,481.82576505399993,126.0,3.5291561558633773,-3.0,-0.0840275275205566,-129.0,-3.613183683383933,-1.4665402240025287
53,53,P26,4,5,1,-450.0,-12.60412912808349,488.6091972649992,488.7258504630008,42.0,1.1763853852877924,-34.0,-0.952311978566308,-76.0,-2.1286973638541,-1.1495861270013847
58,58,P26,5,3,1,-450.0,-12.60412912808349,0.0,533.0595749700005,-42.0,-1.1763853852877924,-94.0,-2.63286252897744,-52.0,-1.4564771436896478,-0.3011753570026485
59,59,P26,5,6,1,-450.0,-12.60412912808349,538.6761042910002,538.9097100860017,84.0,2.3527707705755847,-13.0,-0.3641192859224119,-97.0,-2.7168900564979968,-0.2996064110011502
60,60,P26,5,7,1,-450.0,-12.60412912808349,544.509727642002,544.8598359019998,126.0,3.5291561558633773,32.0,0.896293626885937,-94.0,-2.63286252897744,-0.3330341820001194
61,61,P26,5,2,1,-450.0,-12.60412912808349,0.0,550.2599483630001,-84.0,-2.3527707705755847,-139.0,-3.893275441785789,-55.0,-1.5405046712102042,-0.4495267060010519
66,66,P26,5,4,1,-450.0,-12.60412912808349,578.3937588900008,578.3771092019997,0.0,0.0,-74.0,-2.072679012173729,-74.0,-2.072679012173729,-0.265934916002152
67,67,P26,5,1,1,-450.0,-12.60412912808349,0.0,583.6106873419994,-126.0,-3.5291561558633773,-149.0,-4.173367200187644,-23.0,-0.6442110443242672,-0.2665744240039203
68,68,P26,5,5,1,-450.0,-12.60412912808349,589.1940837799993,589.310794887002,42.0,1.1763853852877924,-60.0,-1.680550550411132,-102.0,-2.856935935698924,-0.4996441879993654
70,70,P26,6,4,1,-450.0,-12.60412912808349,615.9443212590013,615.9272675899992,0.0,0.0,-40.0,-1.1203670336074214,-40.0,-1.1203670336074214,-0.3162580420030281
74,74,P26,6,6,1,-450.0,-12.60412912808349,638.994605701002,639.2280655680006,84.0,2.3527707705755847,-26.0,-0.7282385718448239,-110.0,-3.0810093424204084,-0.4828478320014255
75,75,P26,6,3,1,-450.0,-12.60412912808349,0.0,644.8945071029993,-42.0,-1.1763853852877924,-81.0,-2.2687432430550283,-39.0,-1.0923578577672357,-0.4001699110012851
76,76,P26,6,2,1,-450.0,-12.60412912808349,0.0,650.3613940889991,-84.0,-2.3527707705755847,-137.0,-3.8372570901054175,-53.0,-1.4844863195298332,-0.3672715800021251
78,78,P26,6,1,1,-450.0,-12.60412912808349,0.0,661.3782306979992,-126.0,-3.5291561558633773,-148.0,-4.145358024347458,-22.0,-0.6162018684840816,-0.36659617800251
80,80,P26,6,7,1,-450.0,-12.60412912808349,673.1915392859992,673.5411126450017,126.0,3.5291561558633773,35.0,0.9803211544064936,-91.0,-2.5488350014568835,-1.3876321659990936
81,81,P26,6,5,1,-450.0,-12.60412912808349,680.2449979640005,680.3621460180002,42.0,1.1763853852877924,-47.0,-1.31643126448872,-89.0,-2.492816649776512,-0.1834073840000201
85,85,P26,7,6,1,-450.0,-12.60412912808349,716.1622854109992,716.3956692890024,84.0,2.3527707705755847,24.0,0.6722202201644528,-60.0,-1.680550550411132,-0.7837011480005458
89,89,P26,7,3,1,-450.0,-12.60412912808349,0.0,738.9631091330011,-42.0,-1.1763853852877924,-11.0,-0.3081009342420408,31.0,0.8682844510457515,0.0674290370006929
90,90,P26,7,7,1,-450.0,-12.60412912808349,744.1964002429995,744.5461754050011,126.0,3.5291561558633773,61.0,1.7085597262513177,-65.0,-1.8205964296120596,-0.1665087490000587
91,91,P26,7,1,1,-450.0,-12.60412912808349,0.0,749.6630513130003,-126.0,-3.5291561558633773,-134.0,-3.7532295625848615,-8.0,-0.2240734067214842,-0.2165889669995522
