,Unnamed: 0,participant,block,trial,direction,start_pos,start_pos_deg,t_start,t_end,stop_pos,stop_pos_deg,pos_pressed,pos_pressed_deg,error,error_deg,rt
153,153,P6,11,6,2,450.0,12.60412912808349,0.0,1261.7633259989962,-84.0,2.3527707705755847,114.0,3.1930460457811503,-30.0,-0.840275275205566,-0.5491240810079034
154,154,P6,12,4,2,450.0,12.60412912808349,1292.4784441749944,1292.4618468989938,-0.0,0.0,17.0,0.476155989283154,-17.0,-0.476155989283154,-0.1838009400089504
157,157,P6,12,7,2,450.0,12.60412912808349,0.0,1309.228642942995,-126.0,3.5291561558633773,128.0,3.585174507543748,-2.0,-0.056018351680371,-0.0676117510010954
158,158,P6,12,3,2,450.0,12.60412912808349,1314.6121780190006,1314.7287383069925,42.0,-1.1763853852877924,75.0,2.1006881880139145,-117.0,-3.2770735733017067,-0.7998942370031727
159,159,P6,12,2,2,450.0,12.60412912808349,1320.8289068829909,1321.0626339890005,84.0,-2.3527707705755847,71.0,1.9886514846531724,-155.0,-4.341422255228757,-0.0987720830016769
164,164,P6,12,6,2,450.0,12.60412912808349,0.0,1350.0299567149923,-84.0,2.3527707705755847,119.0,3.3330919249820785,-35.0,-0.9803211544064936,-0.2159519220149377
165,165,P6,12,1,2,450.0,12.60412912808349,1355.5469513299904,1355.8968847409997,126.0,-3.5291561558633773,44.0,1.2324037369681633,-170.0,-4.76155989283154,-0.6488168189971475
167,167,P6,12,5,2,450.0,12.60412912808349,0.0,1367.3128820479906,-42.0,1.1763853852877924,110.0,3.0810093424204084,-68.0,-1.904623957132616,-0.0157281200081342
0,0,P7,1,1,2,450.0,12.60412912808349,69.1854351899965,69.53559308699914,126.0,-3.5291561558633773,-135.0,-3.781238738425047,9.0,0.2520825825616697,-0.6127605560031952
1,1,P7,1,6,2,450.0,12.60412912808349,0.0,75.40186334800092,-84.0,2.3527707705755847,99.0,2.772908408178368,-15.0,-0.420137637602783,-1.9792815179971512
4,4,P7,1,4,2,450.0,12.60412912808349,95.10214822899434,95.08548184100071,-0.0,0.0,83.0,2.3247615947353992,-83.0,-2.3247615947353992,-0.6458289680012967
5,5,P7,1,7,2,450.0,12.60412912808349,0.0,100.86746023299928,-126.0,3.5291561558633773,135.0,3.781238738425047,-9.0,-0.2520825825616697,-0.2465551280038198
8,8,P7,1,3,2,450.0,12.60412912808349,119.31994733499596,119.43556608600193,42.0,-1.1763853852877924,-28.0,-0.7842569235251949,-14.0,-0.3921284617625974,-0.5130718879954657
9,9,P7,1,5,2,450.0,12.60412912808349,0.0,125.31706668400147,-42.0,1.1763853852877924,77.0,2.156706539694286,-35.0,-0.9803211544064936,-0.7150767429993721
11,11,P7,1,2,2,450.0,12.60412912808349,137.217628917002,137.45027920200664,84.0,-2.3527707705755847,-18.0,-0.5041651651233395,-66.0,-1.8486056054522453,-0.563352937984746
14,14,P7,2,3,2,450.0,12.60412912808349,183.6512096229999,183.76737931500247,42.0,-1.1763853852877924,0.0,0.0,-42.0,-1.1763853852877924,-0.8292469379957765
15,15,P7,2,4,2,450.0,12.60412912808349,190.0839077940036,190.06794414599423,-0.0,0.0,58.0,1.6245321987307606,-58.0,-1.6245321987307606,-0.5791291200002888
18,18,P7,2,6,2,450.0,12.60412912808349,0.0,207.4680174039968,-84.0,2.3527707705755847,107.0,2.996981814899852,-23.0,-0.6442110443242672,-0.8796588830009568
19,19,P7,2,1,2,450.0,12.60412912808349,213.83484473699357,214.18504762099477,126.0,-3.5291561558633773,-49.0,-1.3724496161690911,-77.0,-2.156706539694286,-0.1126087400043616
23,23,P7,2,7,2,450.0,12.60412912808349,0.0,239.0669243269949,-126.0,3.5291561558633773,129.0,3.613183683383933,-3.0,-0.0840275275205566,-0.3130712370038964
25,25,P7,2,5,2,450.0,12.60412912808349,0.0,250.5175199810037,-42.0,1.1763853852877924,88.0,2.4648074739363266,-46.0,-1.2884220886485345,-0.129222587987897
27,27,P7,2,2,2,450.0,12.60412912808349,262.2173262550059,262.450782297994,84.0,-2.3527707705755847,8.0,0.2240734067214842,-92.0,-2.576844177297069,-0.9303614370001014
29,29,P7,3,6,2,450.0,12.60412912808349,0.0,304.28496380300203,-84.0,2.3527707705755847,111.0,3.1090185182605943,-27.0,-0.7562477476850094,-0.1460547530004987
32,32,P7,3,5,2,450.0,12.60412912808349,0.0,321.55115668999497,-42.0,1.1763853852877924,59.0,1.6525413745709463,-17.0,-0.476155989283154,-0.1291934220062103
33,33,P7,3,3,2,450.0,12.60412912808349,327.16763479499787,327.28430983600265,42.0,-1.1763853852877924,-9.0,-0.2520825825616697,-33.0,-0.9243028027261226,0.0035896960034733
35,35,P7,3,1,2,450.0,12.60412912808349,338.5167436969932,338.8676091369998,126.0,-3.5291561558633773,-97.0,-2.7168900564979968,-29.0,-0.8122660993653803,-0.596211319003487
37,37,P7,3,2,2,450.0,12.60412912808349,350.70083803600573,350.9345857080043,84.0,-2.3527707705755847,-19.0,-0.532174340963525,-65.0,-1.8205964296120596,-0.0296217819850426
39,39,P7,3,7,2,450.0,12.60412912808349,0.0,361.2506772689958,-126.0,3.5291561558633773,150.0,4.201376376027829,-24.0,-0.6722202201644528,-0.2960099199990509
41,41,P7,3,4,2,450.0,12.60412912808349,372.683960320006,372.66714095999487,-0.0,0.0,55.0,1.5405046712102042,-55.0,-1.5405046712102042,0.0529956029931781
43,43,P7,4,2,2,450.0,12.60412912808349,406.1855766640074,406.417511171996,84.0,-2.3527707705755847,-8.0,-0.2240734067214842,-76.0,-2.1286973638541,-0.1798375890066381
45,45,P7,4,1,2,450.0,12.60412912808349,418.6174093800073,418.9673971620068,126.0,-3.5291561558633773,3.0,0.0840275275205566,-129.0,-3.613183683383933,-0.1968610669864574
48,48,P7,4,7,2,450.0,12.60412912808349,0.0,436.4170924070058,-126.0,3.5291561558633773,154.0,4.313413079388572,-28.0,-0.7842569235251949,0.002355428005103
49,49,P7,4,3,2,450.0,12.60412912808349,441.90112670499366,442.0171352820034,42.0,-1.1763853852877924,51.0,1.4284679678494618,-93.0,-2.6048533531372544,-0.5304684829898179
51,51,P7,4,5,2,450.0,12.60412912808349,0.0,453.1504198720068,-42.0,1.1763853852877924,85.0,2.38077994641577,-43.0,-1.2043945611279778,-0.2141545769845834
54,54,P7,4,4,2,450.0,12.60412912808349,470.301133653993,470.2837586639944,-0.0,0.0,33.0,0.9243028027261226,-33.0,-0.9243028027261226,0.0694804009981453
55,55,P7,4,6,2,450.0,12.60412912808349,0.0,475.46797248699295,-84.0,2.3527707705755847,125.0,3.501146980023192,-41.0,-1.1483762094476069,-0.2626320270064752
57,57,P7,5,1,2,450.0,12.60412912808349,548.2343298589985,548.584391041004,126.0,-3.5291561558633773,-70.0,-1.9606423088129872,-56.0,-1.56851384705039,-0.3801422169926809
59,59,P7,5,3,2,450.0,12.60412912808349,559.8341368270048,559.9510650930024,42.0,-1.1763853852877924,8.0,0.2240734067214842,-50.0,-1.4004587920092766,0.3373200790083501
60,60,P7,5,7,2,450.0,12.60412912808349,0.0,564.7341448999941,-126.0,3.5291561558633773,127.0,3.5571653317035623,-1.0,-0.0280091758401855,0.1873265699978219
64,64,P7,5,2,2,450.0,12.60412912808349,586.3181444299989,586.5507897560019,84.0,-2.3527707705755847,34.0,0.952311978566308,-118.0,-3.305082749141893,0.2530049330089241
65,65,P7,5,4,2,450.0,12.60412912808349,591.7838705559989,591.7682306159986,-0.0,0.0,99.0,2.772908408178368,-99.0,-2.772908408178368,0.1538347640016582
66,66,P7,5,6,2,450.0,12.60412912808349,0.0,596.868232156994,-84.0,2.3527707705755847,124.0,3.473137804183006,-40.0,-1.1203670336074214,0.1880137379921507
67,67,P7,5,5,2,450.0,12.60412912808349,0.0,602.0509010030073,-42.0,1.1763853852877924,81.0,2.2687432430550283,-39.0,-1.0923578577672357,0.0539798610116122
71,71,P7,6,6,2,450.0,12.60412912808349,0.0,644.4178562409943,-84.0,2.3527707705755847,113.0,3.165036869940965,-29.0,-0.8122660993653803,-0.0463263240089872
73,73,P7,6,7,2,450.0,12.60412912808349,0.0,655.0178926730005,-126.0,3.5291561558633773,136.0,3.809247914265233,-10.0,-0.2800917584018553,0.0873724580014823
74,74,P7,6,3,2,450.0,12.60412912808349,660.4005985270051,660.516880102994,42.0,-1.1763853852877924,23.0,0.6442110443242672,-65.0,-1.8205964296120596,-0.0467296150018228
75,75,P7,6,5,2,450.0,12.60412912808349,0.0,665.9172708709957,-42.0,1.1763853852877924,84.0,2.3527707705755847,-42.0,-1.1763853852877924,-0.063734042996657
79,79,P7,6,2,2,450.0,12.60412912808349,687.5353029249964,687.7667653719982,84.0,-2.3527707705755847,22.0,0.6162018684840816,-106.0,-2.9689726390596665,0.2517649899964453
80,80,P7,6,4,2,450.0,12.60412912808349,693.0004374679993,692.9832081640052,-0.0,0.0,55.0,1.5405046712102042,-55.0,-1.5405046712102042,-0.0316165309923235
83,83,P7,6,1,2,450.0,12.60412912808349,709.9343318269966,710.2840907570062,126.0,-3.5291561558633773,16.0,0.4481468134429685,-142.0,-3.977302969306345,0.270353800005978
84,84,P7,7,2,2,450.0,12.60412912808349,736.8008568030054,737.0344071639993,84.0,-2.3527707705755847,-24.0,-0.6722202201644528,-60.0,-1.680550550411132,0.2373971939960029
87,87,P7,7,7,2,450.0,12.60412912808349,0.0,752.517807708995,-126.0,3.5291561558633773,147.0,4.117348848507273,-21.0,-0.5881926926438962,-0.1296471569949062
88,88,P7,7,3,2,450.0,12.60412912808349,758.117672872002,758.2345243430027,42.0,-1.1763853852877924,72.0,2.016660660493358,-114.0,-3.1930460457811503,0.2870817200018791
92,92,P7,7,5,2,450.0,12.60412912808349,0.0,781.0184500580071,-42.0,1.1763853852877924,96.0,2.6888808806578117,-54.0,-1.5124954953700187,0.2372465640073642
94,94,P7,7,4,2,450.0,12.60412912808349,792.2833046879969,792.2673983770073,-0.0,0.0,80.0,2.240734067214843,-80.0,-2.240734067214843,0.2374073750106617
95,95,P7,7,6,2,450.0,12.60412912808349,0.0,797.2832590420003,-84.0,2.3527707705755847,136.0,3.809247914265233,-52.0,-1.4564771436896478,-0.1638747449906077
97,97,P7,7,1,2,450.0,12.60412912808349,808.2841408219974,808.6346602109988,126.0,-3.5291561558633773,36.0,1.008330330246679,-162.0,-4.537486486110057,0.3042640519997803
102,102,P7,8,2,2,450.0,12.60412912808349,882.002138722004,882.2350093400019,84.0,-2.3527707705755847,36.0,1.008330330246679,-120.0,-3.361101100822264,-0.2632330159976845
104,104,P7,8,1,2,450.0,12.60412912808349,893.5174049390043,893.8679790089955,126.0,-3.5291561558633773,-36.0,-1.008330330246679,-90.0,-2.520825825616697,-0.6785585559991887
105,105,P7,8,4,2,450.0,12.60412912808349,900.0332771819958,900.0173772639973,-0.0,0.0,48.0,1.3444404403289056,-48.0,-1.3444404403289056,-0.0959209559950977
107,107,P7,8,5,2,450.0,12.60412912808349,0.0,911.0344099280046,-42.0,1.1763853852877924,90.0,2.520825825616697,-48.0,-1.3444404403289056,0.1370815600093919
108,108,P7,8,7,2,450.0,12.60412912808349,0.0,916.0337607060064,-126.0,3.5291561558633773,147.0,4.117348848507273,-21.0,-0.5881926926438962,-0.1132200699939858
109,109,P7,8,6,2,450.0,12.60412912808349,0.0,921.4011393940018,-84.0,2.3527707705755847,144.0,4.033321320986716,-60.0,-1.680550550411132,0.2542818960064323
111,111,P7,8,3,2,450.0,12.60412912808349,932.4340366130054,932.551235416002,42.0,-1.1763853852877924,29.0,0.8122660993653803,-71.0,-1.9886514846531724,-0.3468480919982539
112,112,P7,9,7,2,450.0,12.60412912808349,0.0,962.4014850749954,-126.0,3.5291561558633773,145.0,4.061330496826902,-19.0,-0.532174340963525,-0.3793521900079213
113,113,P7,9,5,2,450.0,12.60412912808349,0.0,968.135117740996,-42.0,1.1763853852877924,70.0,1.9606423088129872,-28.0,-0.7842569235251949,-0.079070485997363
114,114,P7,9,3,2,450.0,12.60412912808349,973.6854296060046,973.8017776439956,42.0,-1.1763853852877924,30.0,0.840275275205566,-72.0,-2.016660660493358,-0.0625179829949047
115,115,P7,9,2,2,450.0,12.60412912808349,979.3354535300024,979.5687490970012,84.0,-2.3527707705755847,30.0,0.840275275205566,-114.0,-3.1930460457811503,-0.7283575990004465
118,118,P7,9,4,2,450.0,12.60412912808349,997.6176963860052,997.6008343150024,-0.0,0.0,43.0,1.2043945611279778,-43.0,-1.2043945611279778,-0.0128855799994198
119,119,P7,9,6,2,450.0,12.60412912808349,0.0,1002.8676739039948,-84.0,2.3527707705755847,109.0,3.053000166580223,-25.0,-0.7002293960046383,0.1368875399930402
121,121,P7,9,1,2,450.0,12.60412912808349,1013.7178920139996,1014.068002999993,126.0,-3.5291561558633773,-43.0,-1.2043945611279778,-83.0,-2.3247615947353992,0.1037010830041254
126,126,P7,10,7,2,450.0,12.60412912808349,0.0,1123.0686764249986,-126.0,3.5291561558633773,118.0,3.305082749141893,8.0,0.2240734067214842,0.1372587910009315
128,128,P7,10,4,2,450.0,12.60412912808349,1133.6008579899935,1133.585397525996,-0.0,0.0,63.0,1.7645780779316886,-63.0,-1.7645780779316886,0.0540759160066954
132,132,P7,10,6,2,450.0,12.60412912808349,0.0,1154.2517389440036,-84.0,2.3527707705755847,113.0,3.165036869940965,-29.0,-0.8122660993653803,0.1035080840083537
134,134,P7,10,2,2,450.0,12.60412912808349,1165.501981726993,1165.7357999219969,84.0,-2.3527707705755847,-4.0,-0.1120367033607421,-80.0,-2.240734067214843,-0.0621037560049444
135,135,P7,10,3,2,450.0,12.60412912808349,1171.2673942410038,1171.3846391330007,42.0,-1.1763853852877924,7.0,0.1960642308812987,-49.0,-1.3724496161690911,0.1376921040064189
137,137,P7,10,1,2,450.0,12.60412912808349,1182.516835360002,1182.8685452390057,126.0,-3.5291561558633773,-21.0,-0.5881926926438962,-105.0,-2.940963463219481,-0.0780183299939381
138,138,P7,10,5,2,450.0,12.60412912808349,0.0,1188.317235761002,-42.0,1.1763853852877924,98.0,2.7448992323381822,-56.0,-1.56851384705039,0.1691951950051589
140,140,P7,11,3,2,450.0,12.60412912808349,1251.1845774529938,1251.3012260109972,42.0,-1.1763853852877924,45.0,1.2604129128083488,-87.0,-2.436798298096141,-0.0628522570041241
142,142,P7,11,1,2,450.0,12.60412912808349,1262.1355316489935,1262.484927550002,126.0,-3.5291561558633773,10.0,0.2800917584018553,-136.0,-3.809247914265233,0.1705654680117732
144,144,P7,11,4,2,450.0,12.60412912808349,1272.9506734280003,1272.934193191002,-0.0,0.0,74.0,2.072679012173729,-74.0,-2.072679012173729,0.0371194120089057
147,147,P7,11,2,2,450.0,12.60412912808349,1289.4843421429978,1289.7179202650004,84.0,-2.3527707705755847,20.0,0.5601835168037107,-104.0,-2.9129542873792955,-0.0629782469914062
148,148,P7,11,5,2,450.0,12.60412912808349,0.0,1295.1503791330033,-42.0,1.1763853852877924,66.0,1.8486056054522453,-24.0,-0.6722202201644528,-0.1801537459978135
150,150,P7,11,7,2,450.0,12.60412912808349,0.0,1305.9344198640028,-126.0,3.5291561558633773,134.0,3.7532295625848615,-8.0,-0.2240734067214842,-0.1960081799916224
153,153,P7,11,6,2,450.0,12.60412912808349,0.0,1322.517245873998,-84.0,2.3527707705755847,125.0,3.501146980023192,-41.0,-1.1483762094476069,-0.3137518739968072
154,154,P7,12,3,2,450.0,12.60412912808349,1371.9176255979985,1372.033841423996,42.0,-1.1763853852877924,6.0,0.1680550550411132,-48.0,-1.3444404403289056,-0.0470002390065928
157,157,P7,12,5,2,450.0,12.60412912808349,0.0,1388.6841662130028,-42.0,1.1763853852877924,81.0,2.2687432430550283,-39.0,-1.0923578577672357,-0.6792051539960084
159,159,P7,12,4,2,450.0,12.60412912808349,1400.3339448070035,1400.3178762470052,-0.0,0.0,66.0,1.8486056054522453,-66.0,-1.8486056054522453,0.1873794640123378
160,160,P7,12,7,2,450.0,12.60412912808349,0.0,1405.267309036004,-126.0,3.5291561558633773,136.0,3.809247914265233,-10.0,-0.2800917584018553,0.1194268840044969
164,164,P7,12,1,2,450.0,12.60412912808349,1426.4504122320068,1426.800393116995,126.0,-3.5291561558633773,-5.0,-0.1400458792009276,-121.0,-3.389110276662449,-0.3305986850027693
166,166,P7,12,2,2,450.0,12.60412912808349,1438.4346606140025,1438.667507760998,84.0,-2.3527707705755847,25.0,0.7002293960046383,-109.0,-3.053000166580223,-0.6463006230042083
167,167,P7,12,6,2,450.0,12.60412912808349,0.0,1444.5683014109964,-84.0,2.3527707705755847,100.0,2.800917584018553,-16.0,-0.4481468134429685,0.1710077820025617
1,1,P8,1,1,2,450.0,12.60412912808349,136.96045325500015,137.31041613100388,126.0,-3.5291561558633773,13.0,0.3641192859224119,-139.0,-3.893275441785789,-0.8566047770000296
6,6,P8,1,7,2,450.0,12.60412912808349,0.0,166.2773928969982,-126.0,3.5291561558633773,157.0,4.397440606909128,-31.0,-0.8682844510457515,-0.4237533760024234
9,9,P8,1,6,2,450.0,12.60412912808349,0.0,183.27760238399787,-84.0,2.3527707705755847,151.0,4.229385551868015,-67.0,-1.8766147812924308,-0.8573881580086891
10,10,P8,1,5,2,450.0,12.60412912808349,0.0,189.31128738100236,-42.0,1.1763853852877924,157.0,4.397440606909128,-115.0,-3.221055221621336,-0.6065895289939363
11,11,P8,1,3,2,450.0,12.60412912808349,195.2116309330013,195.32831957600135,42.0,-1.1763853852877924,105.0,2.940963463219481,-147.0,-4.117348848507273,-0.8401625359983882
12,12,P8,1,2,2,450.0,12.60412912808349,201.46211344600303,201.69539928701124,84.0,-2.3527707705755847,85.0,2.38077994641577,-169.0,-4.733550716991355,-0.4402042769943364
13,13,P8,1,4,2,450.0,12.60412912808349,207.4291195400001,207.41237767600975,-0.0,0.0,121.0,3.389110276662449,-121.0,-3.389110276662449,-0.2729661329940427
14,14,P8,2,7,2,450.0,12.60412912808349,0.0,238.5621461190021,-126.0,3.5291561558633773,147.0,4.117348848507273,-21.0,-0.5881926926438962,-0.0572027210000669
15,15,P8,2,4,2,450.0,12.60412912808349,243.9120915910025,243.895532732,-0.0,0.0,114.0,3.1930460457811503,-114.0,-3.1930460457811503,-0.2072299440042115
18,18,P8,2,2,2,450.0,12.60412912808349,260.5622730920004,260.79578433001006,84.0,-2.3527707705755847,100.0,2.800917584018553,-184.0,-5.153688354594138,-0.1410466419911245
21,21,P8,2,5,2,450.0,12.60412912808349,0.0,277.4125669780042,-42.0,1.1763853852877924,136.0,3.809247914265233,-94.0,-2.63286252897744,-0.3909949450026033
24,24,P8,2,3,2,450.0,12.60412912808349,295.0129150300054,295.12946439800726,42.0,-1.1763853852877924,134.0,3.7532295625848615,-176.0,-4.929614947872653,-0.5071538949850947
25,25,P8,2,6,2,450.0,12.60412912808349,0.0,300.6969193440018,-84.0,2.3527707705755847,155.0,4.341422255228757,-71.0,-1.9886514846531724,-0.7907851749914698
27,27,P8,2,1,2,450.0,12.60412912808349,313.1643837599986,313.51429328499944,126.0,-3.5291561558633773,113.0,3.165036869940965,-239.0,-6.694193025804342,-1.1068289300019387
28,28,P8,3,6,2,450.0,12.60412912808349,0.0,431.0653857410071,-84.0,2.3527707705755847,135.0,3.781238738425047,-51.0,-1.4284679678494618,-0.3070003169996198
31,31,P8,3,5,2,450.0,12.60412912808349,0.0,448.8489733120077,-42.0,1.1763853852877924,143.0,4.005312145146531,-101.0,-2.828926759858738,-0.5238407089927932
32,32,P8,3,1,2,450.0,12.60412912808349,454.6657553160039,455.0155924910068,126.0,-3.5291561558633773,103.0,2.8849451115391096,-229.0,-6.414101267402486,-0.4734284869919065
34,34,P8,3,7,2,450.0,12.60412912808349,0.0,466.7159950280038,-126.0,3.5291561558633773,157.0,4.397440606909128,-31.0,-0.8682844510457515,-0.5739184749982087
35,35,P8,3,3,2,450.0,12.60412912808349,472.5659711870103,472.6825446110015,42.0,-1.1763853852877924,122.0,3.417119452502635,-164.0,-4.593504837790428,-0.2404323689988814
36,36,P8,3,4,2,450.0,12.60412912808349,478.19947813201,478.1826040240121,-0.0,0.0,136.0,3.809247914265233,-136.0,-3.809247914265233,-0.5570395679824287
39,39,P8,3,2,2,450.0,12.60412912808349,495.5127536280052,495.7462710670079,84.0,-2.3527707705755847,102.0,2.856935935698924,-186.0,-5.209706706274509,-0.0774293589929584
43,43,P8,4,2,2,450.0,12.60412912808349,564.3842140940105,564.6173562570038,84.0,-2.3527707705755847,102.0,2.856935935698924,-186.0,-5.209706706274509,-0.3404259870003443
45,45,P8,4,7,2,450.0,12.60412912808349,0.0,576.1011061230092,-126.0,3.5291561558633773,160.0,4.481468134429686,-34.0,-0.952311978566308,-0.4237962279876228
48,48,P8,4,6,2,450.0,12.60412912808349,0.0,593.0179758900049,-84.0,2.3527707705755847,152.0,4.2573947277082,-68.0,-1.904623957132616,0.0423131080024177
50,50,P8,4,5,2,450.0,12.60412912808349,0.0,604.0015024050081,-42.0,1.1763853852877924,153.0,4.285403903548386,-111.0,-3.1090185182605943,-0.4235841359914047
51,51,P8,4,3,2,450.0,12.60412912808349,609.7184031850047,609.8351096210099,42.0,-1.1763853852877924,137.0,3.8372570901054175,-179.0,-5.01364247539321,-0.3570210359903285
52,52,P8,4,4,2,450.0,12.60412912808349,615.48546532201,615.4687043610029,-0.0,0.0,142.0,3.977302969306345,-142.0,-3.977302969306345,-0.1900927590031642
54,54,P8,4,1,2,450.0,12.60412912808349,627.1529077800078,627.5029614110099,126.0,-3.5291561558633773,93.0,2.6048533531372544,-219.0,-6.134009509000631,-0.2395167959912214
58,58,P8,5,4,2,450.0,12.60412912808349,895.2064021340047,895.1895681970054,-0.0,0.0,119.0,3.3330919249820785,-119.0,-3.3330919249820785,-0.6246801480010618
59,59,P8,5,1,2,450.0,12.60412912808349,901.089828436001,901.4399343219992,126.0,-3.5291561558633773,91.0,2.5488350014568835,-217.0,-6.07799115732026,-0.1066176909953355
60,60,P8,5,6,2,450.0,12.60412912808349,0.0,906.5899655719986,-84.0,2.3527707705755847,149.0,4.173367200187644,-65.0,-1.8205964296120596,-0.3069412530021509
61,61,P8,5,7,2,450.0,12.60412912808349,0.0,911.8231659849988,-126.0,3.5291561558633773,157.0,4.397440606909128,-31.0,-0.8682844510457515,-0.1735429880063748
65,65,P8,5,2,2,450.0,12.60412912808349,934.1408356059984,934.374112903999,84.0,-2.3527707705755847,128.0,3.585174507543748,-212.0,-5.937945278119333,-1.1402587379998297
66,66,P8,5,3,2,450.0,12.60412912808349,940.8082041970048,940.9248751370033,42.0,-1.1763853852877924,144.0,4.033321320986716,-186.0,-5.209706706274509,-0.1236402399954386
68,68,P8,5,5,2,450.0,12.60412912808349,0.0,951.3251717870008,-42.0,1.1763853852877924,147.0,4.117348848507273,-105.0,-2.940963463219481,-0.4402714559982996
71,71,P8,6,3,2,450.0,12.60412912808349,1028.108808607998,1028.225180363006,42.0,-1.1763853852877924,120.0,3.361101100822264,-162.0,-4.537486486110057,-0.2069284600001992
73,73,P8,6,5,2,450.0,12.60412912808349,0.0,1039.4758951609983,-42.0,1.1763853852877924,139.0,3.893275441785789,-97.0,-2.7168900564979968,-0.323394824998104
74,74,P8,6,7,2,450.0,12.60412912808349,0.0,1044.7429941520095,-126.0,3.5291561558633773,157.0,4.397440606909128,-31.0,-0.8682844510457515,-0.3571474549971754
76,76,P8,6,4,2,450.0,12.60412912808349,1056.509604760009,1056.4928033890028,-0.0,0.0,138.0,3.8652662659456034,-138.0,-3.8652662659456034,-0.456925587990554
78,78,P8,6,2,2,450.0,12.60412912808349,1068.5092831040092,1068.7426857750106,84.0,-2.3527707705755847,122.0,3.417119452502635,-206.0,-5.769890223078219,-0.5399784839828499
79,79,P8,6,6,2,450.0,12.60412912808349,0.0,1074.3427048590092,-84.0,2.3527707705755847,158.0,4.425449782749314,-74.0,-2.072679012173729,-0.8410993819852592
81,81,P8,6,1,2,450.0,12.60412912808349,1086.5261643230042,1086.8764166960027,126.0,-3.5291561558633773,114.0,3.1930460457811503,-240.0,-6.722202201644528,-0.073489756003255
84,84,P8,7,4,2,450.0,12.60412912808349,1257.596722126007,1257.5801142840064,-0.0,0.0,138.0,3.8652662659456034,-138.0,-3.8652662659456034,-0.1400609779957449
87,87,P8,7,6,2,450.0,12.60412912808349,0.0,1274.0629091040028,-84.0,2.3527707705755847,155.0,4.341422255228757,-71.0,-1.9886514846531724,-0.0238029609899967
90,90,P8,7,2,2,450.0,12.60412912808349,1290.8963654510007,1291.129701145008,84.0,-2.3527707705755847,111.0,3.1090185182605943,-195.0,-5.461789288836179,-0.1903557259938679
91,91,P8,7,1,2,450.0,12.60412912808349,1296.5964314390003,1296.9464020349988,126.0,-3.5291561558633773,100.0,2.800917584018553,-226.0,-6.3300737398819305,-0.3738095860026078
92,92,P8,7,5,2,450.0,12.60412912808349,0.0,1302.479795692998,-42.0,1.1763853852877924,145.0,4.061330496826902,-103.0,-2.8849451115391096,-0.3739867679978488
94,94,P8,7,7,2,450.0,12.60412912808349,0.0,1313.3800626099985,-126.0,3.5291561558633773,159.0,4.453458958589499,-33.0,-0.9243028027261226,-0.6742970460036304
97,97,P8,7,3,2,450.0,12.60412912808349,1330.6968530590093,1330.8133842160023,42.0,-1.1763853852877924,129.0,3.613183683383933,-171.0,-4.789569068671726,-0.3577023809921229
98,98,P8,8,6,2,450.0,12.60412912808349,0.0,1388.814835890007,-84.0,2.3527707705755847,149.0,4.173367200187644,-65.0,-1.8205964296120596,-0.1898747449886286
100,100,P8,8,4,2,450.0,12.60412912808349,1399.5145816510048,1399.498271318007,-0.0,0.0,146.0,4.089339672667088,-146.0,-4.089339672667088,-0.54037992299709
101,101,P8,8,5,2,450.0,12.60412912808349,0.0,1405.198003979007,-42.0,1.1763853852877924,144.0,4.033321320986716,-102.0,-2.856935935698924,-0.0738307419960619
103,103,P8,8,3,2,450.0,12.60412912808349,1415.8149484239984,1415.931697812004,42.0,-1.1763853852877924,132.0,3.6972112109044906,-174.0,-4.873596596192282,-0.374261505989125
104,104,P8,8,1,2,450.0,12.60412912808349,1421.5817621540043,1421.9317089270044,126.0,-3.5291561558633773,91.0,2.5488350014568835,-217.0,-6.07799115732026,-0.257437508989824
108,108,P8,8,7,2,450.0,12.60412912808349,0.0,1445.0990019630117,-126.0,3.5291561558633773,158.0,4.425449782749314,-32.0,-0.896293626885937,-0.3239777569833677
111,111,P8,8,2,2,450.0,12.60412912808349,1463.1500890850002,1463.3834803780046,84.0,-2.3527707705755847,100.0,2.800917584018553,-184.0,-5.153688354594138,-0.3565257110021775
112,112,P8,9,1,2,450.0,12.60412912808349,1504.6664561869984,1505.016683312002,126.0,-3.5291561558633773,93.0,2.6048533531372544,-219.0,-6.134009509000631,-0.4734286570019321
113,113,P8,9,5,2,450.0,12.60412912808349,0.0,1510.6500122300058,-42.0,1.1763853852877924,147.0,4.117348848507273,-105.0,-2.940963463219481,-0.1736589599895523
114,114,P8,9,7,2,450.0,12.60412912808349,0.0,1515.7499691249975,-126.0,3.5291561558633773,154.0,4.313413079388572,-28.0,-0.7842569235251949,-0.3570500970090506
120,120,P8,9,2,2,450.0,12.60412912808349,1550.5005480539985,1550.7336490200105,84.0,-2.3527707705755847,127.0,3.5571653317035623,-211.0,-5.909936102279147,-0.6742896329960786
121,121,P8,9,6,2,450.0,12.60412912808349,0.0,1556.467894485002,-84.0,2.3527707705755847,155.0,4.341422255228757,-71.0,-1.9886514846531724,-0.4898920449923025
123,123,P8,9,4,2,450.0,12.60412912808349,1568.268499044003,1568.2514408610004,-0.0,0.0,133.0,3.725220386744676,-133.0,-3.725220386744676,-0.4235506440018071
124,124,P8,9,3,2,450.0,12.60412912808349,1573.9686106520094,1574.0851992860116,42.0,-1.1763853852877924,125.0,3.501146980023192,-167.0,-4.677532365310984,-0.2230367239826591
